"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","industry","Summary Quote",
"TOO","Teekay Offshore Partners L.P.","32.64","2614640517.12","n/a","2006","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/too",
"TOO^A","Teekay Offshore Partners L.P.","25.75","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/too^a",
"TNK","Teekay Tankers Ltd.","2.69","224859870.7","n/a","2007","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/tnk",
"TRC","Tejon Ranch Co","30.02","604357986.9","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/trc",
"TEO","Telecom Argentina Stet - France Telecom S.A.","15.95","3140175310.25","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/teo",
"TI","Telecom Italia S.P.A.","8.3","16003017221.2","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/ti",
"TI/A","Telecom Italia S.P.A.","6.71","0","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/ti/a",
"TDY","Teledyne Technologies Incorporated","76.8","2869757184","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tdy",
"TFX","Teleflex Incorporated","80.6","3313546922.4","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/tfx",
"VIV","Telefonica Brasil S.A.","26.53","29800333043.32","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/viv",
"TEF","Telefonica SA","14.27","64943120842.22","n/a","1988","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tef",
"TDA","Telephone and Data Systems, Inc.","25.57","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tda",
"TDE","Telephone and Data Systems, Inc.","26.94","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tde",
"TDI","Telephone and Data Systems, Inc.","25.54","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tdi",
"TDJ","Telephone and Data Systems, Inc.","27.51","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tdj",
"TDS","Telephone and Data Systems, Inc.","23.03","2489017478.43","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tds",
"TU","TELUS Corporation","36.62","23932154931.52","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tu",
"TDF","Templeton Dragon Fund, Inc.","27.97","1059316956.19","n/a","1994","n/a","n/a","http://www.nasdaq.com/symbol/tdf",
"EMF","Templeton Emerging Markets Fund","20.47","370202140.29","n/a","1987","n/a","n/a","http://www.nasdaq.com/symbol/emf",
"TEI","Templeton Emerging Markets Income Fund, Inc.","16.3","777792267.1","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/tei",
"GIM","Templeton Global Income Fund, Inc.","9.56","1273720003.6","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/gim",
"TRF","Templeton Russia Fund, Inc.","14.54","83534829.96","n/a","1995","n/a","n/a","http://www.nasdaq.com/symbol/trf",
"TPX","Tempur-pedic International Inc","46.81","2824935894.23","n/a","2003","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/tpx",
"TS","Tenaris S.A.","43.25","25529108948.75","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/ts",
"THC","Tenet Healthcare Corporation","47.06","4870759836.54","n/a","n/a","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/thc",
"TNC","Tennant Company","50.66","932212694.96","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tnc",
"TEN","Tenneco Inc.","40.71","2476485416.31","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/ten",
"TVC","Tennessee Valley Authority","25.76","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tvc",
"TVE","Tennessee Valley Authority","26.05","0","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tve",
"TDC","Teradata Corporation","56.57","9243538000","n/a","n/a","Technology","Computer Manufacturing","http://www.nasdaq.com/symbol/tdc",
"TER","Teradyne, Inc.","17.29","3296183771.79","n/a","1970","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/ter",
"TEX","Terex Corporation","32.01","3559512000","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","http://www.nasdaq.com/symbol/tex",
"TX","Ternium S.A.","23.65","4741218235.6","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/tx",
"TNH","Terra Nitrogen Company, L.P.","220.85","4086073059.6","n/a","n/a","Basic Industries","Agricultural Chemicals","http://www.nasdaq.com/symbol/tnh",
"TRNO","Terreno Realty Corporation","20","384498920","n/a","1983","Finance","Real Estate","http://www.nasdaq.com/symbol/trno",
"TRNO^A","Terreno Realty Corporation","26.82","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/trno^a",
"TSO","Tesoro Corporation","58.18","7901728103.28","n/a","n/a","Energy","Integrated oil Companies","http://www.nasdaq.com/symbol/tso",
"TLLP","Tesoro Logistics LP","62.63","1896190639.88","n/a","n/a","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/tllp",
"TTI","Tetra Technologies, Inc.","9.5","743563803","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tti",
"TEVA","Teva Pharmaceutical Industries Limited","39.96","34045920000","n/a","n/a","Consumer Durables","Major Pharmaceuticals","http://www.nasdaq.com/symbol/teva",
"TXI","Texas Industries, Inc.","71.97","2046020879.94","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/txi",
"TPL","Texas Pacific Land Trust","77.21","679081870.18","n/a","n/a","Finance","Real Estate","http://www.nasdaq.com/symbol/tpl",
"TGH","Textainer Group Holdings Limited","37.53","2111370921.54","n/a","1997","Technology","Diversified Commercial Services","http://www.nasdaq.com/symbol/tgh",
"TXT","Textron Inc.","27.6","7668790492.8","n/a","n/a","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/txt",
"TTF","Thai Fund, Inc. (The)","25.61","386610916.12","n/a","1988","n/a","n/a","http://www.nasdaq.com/symbol/ttf",
"ACTV","The Active Network, Inc.","6.32","387982581.68","n/a","n/a","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/actv",
"AES","The AES Corporation","12.86","9600516012.58","n/a","n/a","Basic Industries","Electric Utilities: Central","http://www.nasdaq.com/symbol/aes",
"AES^C","The AES Corporation","50.4478","0","n/a","n/a","Basic Industries","Electric Utilities: Central","http://www.nasdaq.com/symbol/aes^c",
"BX","The Blackstone Group L.P.","22.94","10469622317.58","n/a","2007","Finance","Investment Managers","http://www.nasdaq.com/symbol/bx",
"CSFS","The Cash Store Financial Services Inc.","3.25","57108392.25","n/a","n/a","Finance","Finance: Consumer Services","http://www.nasdaq.com/symbol/csfs",
"SCHW","The Charles Schwab Corporation","18.91","24204410567.46","n/a","n/a","Finance","Investment Bankers/Brokers/Service","http://www.nasdaq.com/symbol/schw",
"SCHW^B","The Charles Schwab Corporation","27.2","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/schw^b",
"CEB","The Corporate Executive Board Company","60.22","2024106209.2","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/ceb",
"SRV","The Cushing MLP Total Return Fund","8.3","276970053.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/srv",
"SRF","The Cushing Royalty & Income Fund","21.6","207146872.8","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/srf",
"DNY","The Denali Fund","19.76","82144631.92","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dny",
"GRX","The Gabelli Healthcare & Wellness Trust","10.79","121036393.4","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grx",
"GRX^A","The Gabelli Healthcare & Wellness Trust","27.52","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grx^a",
"GDL","The GDL Fund","11.89","250120168.31","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/gdl",
"GDL^B","The GDL Fund","50.56","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/gdl^b",
"THG","The Hanover Insurance Group, Inc.","51.66","2273664052.8","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/thg",
"THGA","The Hanover Insurance Group, Inc.","25.61","0","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/thga",
"TRV","The Travelers Companies, Inc.","86.87","32699464149.38","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/trv",
"TGX","Theragenics Corporation","2.02","62745003.66","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/tgx",
"TMO","Thermo Fisher Scientific Inc","85.5","30688340751","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/tmo",
"THR","Thermon Group Holdings, Inc.","19.23","598815046.44","n/a","n/a","Energy","Industrial Machinery/Components","http://www.nasdaq.com/symbol/thr",
"TPGI","Thomas Properties Group, Inc.","5.6","328253251.2","n/a","2004","Finance","Real Estate","http://www.nasdaq.com/symbol/tpgi",
"TC","Thompson Creek Metals Company Inc.","3.38","576869524.66","n/a","1990","Basic Industries","Precious Metals","http://www.nasdaq.com/symbol/tc",
"TC^T","Thompson Creek Metals Company Inc.","17.76","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tc^t",
"TRI","Thomson Reuters Corp","34.38","28498601091.96","n/a","1993","Consumer Services","Publishing","http://www.nasdaq.com/symbol/tri",
"THO","Thor Industries, Inc.","40.81","2164643693.52","n/a","n/a","Consumer Non-Durables","Homebuilding","http://www.nasdaq.com/symbol/tho",
"TDW","Tidewater Inc.","56.8","2805784588.8","n/a","n/a","Consumer Services","Marine Transportation","http://www.nasdaq.com/symbol/tdw",
"TIF","Tiffany & Co.","76.49","9723204801.17","n/a","1987","Consumer Services","Consumer Specialties","http://www.nasdaq.com/symbol/tif",
"TLYS","Tilly&#39;s, Inc.","16.61","460310587.99","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/tlys",
"THI","Tim Hortons Inc.","56.21","8606503314.64","n/a","2006","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/thi",
"TSU","TIM Participacoes S.A.","20.34","9834929599.86","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tsu",
"TWC","Time Warner Cable Inc","97.22","28287454845.38","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/twc",
"TWX","Time Warner Inc.","60.72","56601607708.8","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/twx",
"TKR","Timken Company (The)","56.24","5407696517.04","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/tkr",
"TWI","Titan International, Inc.","24","1284544080","n/a","n/a","Basic Industries","Steel/Iron Ore","http://www.nasdaq.com/symbol/twi",
"TJX","TJX Companies, Inc. (The)","50.76","36583037372.16","n/a","1987","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/tjx",
"TMUS","T-Mobile US, Inc.","19.69","3645347648.14","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tmus",
"TMS","TMS International Corp.","15.4","226797109","n/a","n/a","Capital Goods","Steel/Iron Ore","http://www.nasdaq.com/symbol/tms",
"TOL","Toll Brothers Inc.","36.13","6111823060","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/tol",
"TR","Tootsie Roll Industries, Inc.","31.43","1181539503.9","n/a","n/a","Consumer Non-Durables","Specialty Foods","http://www.nasdaq.com/symbol/tr",
"TMK","Torchmark Corporation","64.56","5970950325.84","n/a","n/a","Finance","Life Insurance","http://www.nasdaq.com/symbol/tmk",
"TMK^B","Torchmark Corporation","26.75","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tmk^b",
"TTC","Toro Company (The)","46.31","2679535315.16","n/a","n/a","Capital Goods","Tools/Hardware","http://www.nasdaq.com/symbol/ttc",
"TD","Toronto Dominion Bank (The)","80.85","74603222335.95","n/a","n/a","Finance","Commercial Banks","http://www.nasdaq.com/symbol/td",
"TYY","Tortoise Energy Capital Corporation","34.32","682611621.12","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/tyy",
"TYY^C","Tortoise Energy Capital Corporation","10.17","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tyy^c",
"NDP","Tortoise Energy Independence Fund, Inc.","25.16","364925672","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ndp",
"TYG","Tortoise Energy Infrastructure Corporation","47.32","1338983140.04","n/a","2004","n/a","n/a","http://www.nasdaq.com/symbol/tyg",
"TYG^B","Tortoise Energy Infrastructure Corporation","9.98","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tyg^b",
"NTG","Tortoise MLP Fund, Inc.","29.63","1379567851.79","n/a","2000","n/a","n/a","http://www.nasdaq.com/symbol/ntg",
"TYN","Tortoise North American Energy Corporation","32.66","205796898.06","n/a","2005","n/a","n/a","http://www.nasdaq.com/symbol/tyn",
"TTP","Tortoise Pipeline & Energy Fund, Inc.","29.92","299325664","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ttp",
"TPZ","Tortoise Power and Energy Infrastructure Fund, Inc","27.28","189632364.24","n/a","2009","n/a","n/a","http://www.nasdaq.com/symbol/tpz",
"TSS","Total System Services, Inc.","23.9","4469606852.1","n/a","1983","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/tss",
"TOT","TotalFinaElf, S.A.","49.56","111883791778.92","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/tot",
"TOWR","Tower International, Inc.","19.91","404028911.33","n/a","2010","Capital Goods","Auto Parts:O.E.M.","http://www.nasdaq.com/symbol/towr",
"TW","Towers Watson & Co","77.46","5049652954.14","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/tw",
"TM","Toyota Motor Corp Ltd Ord","125.12","198118961416.64","n/a","1979","Capital Goods","Auto Manufacturing","http://www.nasdaq.com/symbol/tm",
"TAC","TransAlta Corporation","15.01","3878890204","n/a","n/a","Public Utilities","Electric Utilities: Central","http://www.nasdaq.com/symbol/tac",
"TAI","Transamerica Income Shares, Inc.","21.71","137180518.41","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tai",
"TRP","TransCanada Corporation","48.37","34167294224.42","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/trp",
"TCI","Transcontinental Realty Investors, Inc.","6.44","54182740.36","n/a","1974","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/tci",
"TDG","Transdigm Group Incorporated","150.65","7893929235.8","n/a","2006","Capital Goods","Military/Government/Technical","http://www.nasdaq.com/symbol/tdg",
"TLP","Transmontaigne Partners L.P.","45.76","661555340.16","n/a","2005","Energy","Natural Gas Distribution","http://www.nasdaq.com/symbol/tlp",
"RIG","Transocean Ltd.","54.73","19721761482.15","n/a","1993","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/rig",
"TGS","Transportadora De Gas Sa Ord B","1.81","287607291.36","n/a","n/a","Public Utilities","Natural Gas Distribution","http://www.nasdaq.com/symbol/tgs",
"TA","TravelCenters of America LLC","10.98","324277291.98","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/ta",
"TANN","TravelCenters of America LLC","27.08","0","n/a","1999","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/tann",
"TRR","TRC Companies, Inc.","5.48","159050413.04","n/a","n/a","Basic Industries","Environmental Services","http://www.nasdaq.com/symbol/trr",
"TG","Tredegar Corporation","24.98","805379855.26","n/a","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/tg",
"THS","Treehouse Foods, Inc.","66.26","2401424206.92","n/a","1995","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/ths",
"TREX","Trex Company, Inc.","56.45","970098274.05","n/a","1993","Basic Industries","Forest Products","http://www.nasdaq.com/symbol/trex",
"TY","Tri Continental Corporation","18.56","1167884603.52","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ty",
"TY^","Tri Continental Corporation","51.99","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ty^",
"TPH","Tri Pointe Homes, Inc.","18.26","576977781.82","n/a","n/a","Capital Goods","Homebuilding","http://www.nasdaq.com/symbol/tph",
"TCAP","Triangle Capital Corporation","28.88","796030270","n/a","2007","n/a","n/a","http://www.nasdaq.com/symbol/tcap",
"TCC","Triangle Capital Corporation","26.5","0","n/a","1993","n/a","n/a","http://www.nasdaq.com/symbol/tcc",
"TCCA","Triangle Capital Corporation","25.76","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tcca",
"TSL","Trina Solar Limited","5.37","424017648.72","n/a","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/tsl",
"TRN","Trinity Industries, Inc.","41.3","3271105417.3","n/a","n/a","Capital Goods","Railroads","http://www.nasdaq.com/symbol/trn",
"GTS","Triple-S Management Corporation","19.11","543519893.28","n/a","1998","Finance","Accident &Health Insurance","http://www.nasdaq.com/symbol/gts",
"TGI","Triumph Group, Inc.","73.92","3704817768.96","n/a","1996","Capital Goods","Aerospace","http://www.nasdaq.com/symbol/tgi",
"TROX","Tronox Limited","22.01","2494610736.79","n/a","n/a","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/trox",
"TBI","TrueBlue, Inc.","22.49","915076133.66","n/a","n/a","Technology","Professional Services","http://www.nasdaq.com/symbol/tbi",
"TRLA","Trulia, Inc.","31.66","1018144600.3","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/trla",
